n_qubits,layers,t_density,expected_t_gates,repeat,circuit_seed,task,global_p2_estimate,global_k90_estimate,task_p2,exp_task_p2,k50,k90,k95,k90_lower_bound,k90_over_exp_p2,terminal_support,labels_requested,labels_used,capped_labels,avg_terminal_terms
10,5,0.2,10.0,5,702622297421135365,local_transverse,1.3256697393034558,175,0.4902063365632549,1.6326530612244896,11,40,48,1.3224489795918366,24.500000000000004,55,20,20,0,2.75
10,5,0.2,10.0,5,702622297421135365,hamiltonian_terms,1.3256697393034558,175,0.7308875085427924,2.076923076923077,21,72,88,1.6823076923076925,34.666666666666664,109,27,27,0,4.037037037037037
10,5,0.2,10.0,5,702622297421135365,transported_local_z,1.3256697393034558,175,0.6092656965792432,1.8390804597701151,6,27,35,1.4896551724137934,14.681249999999999,42,10,10,0,4.2
10,5,0.2,10.0,5,702622297421135365,all_pauli,1.3256697393034558,175,1.0433496099930601,2.8387096774193545,25,125,143,2.2993548387096774,44.034090909090914,160,22,22,0,7.2727272727272725
10,5,0.2,10.0,6,757195955085190112,local_z,1.8323678635155891,330,0.35667494393873245,1.4285714285714286,5,15,17,1.1571428571428573,10.5,19,10,10,0,1.9
10,5,0.2,10.0,6,757195955085190112,local_transverse,1.8323678635155891,330,0.5753641449035618,1.7777777777777777,12,41,49,1.44,23.0625,56,20,20,0,3.9
10,5,0.2,10.0,6,757195955085190112,hamiltonian_terms,1.8323678635155891,330,0.8373169713895238,2.3101604278074865,23,74,96,1.8712299465240643,32.03240740740741,117,27,27,0,4.481481481481482
10,5,0.2,10.0,6,757195955085190112,transported_local_z,1.8323678635155891,330,0.5865374455016871,1.797752808988764,8,20,28,1.456179775280899,11.125,35,10,10,0,3.5
10,5,0.2,10.0,6,757195955085190112,all_pauli,1.8323678635155891,330,2.1654203940552765,8.718266253869968,79,248,283,7.0617956656346745,28.44602272727273,334,22,22,0,15.181818181818182
10,5,0.2,10.0,7,784572968752847488,local_z,1.4200612235907082,169,0.2231435513142097,1.25,5,12,13,1.0125000000000002,9.6,14,10,10,0,1.4
10,5,0.2,10.0,7,784572968752847488,local_transverse,1.4200612235907082,169,0.4902063365632549,1.6326530612244896,11,31,35,1.3224489795918366,18.9875,38,20,20,0,2.15
10,5,0.2,10.0,7,784572968752847488,hamiltonian_terms,1.4200612235907082,169,0.5232481437645479,1.6875,20,48,53,1.366875,28.444444444444443,58,27,27,0,2.1481481481481484
10,5,0.2,10.0,7,784572968752847488,transported_local_z,1.4200612235907082,169,0.5753641449035618,1.7777777777777777,7,20,22,1.44,11.25,24,10,10,0,2.4
10,5,0.2,10.0,7,784572968752847488,all_pauli,1.4200612235907082,169,1.273574627420054,3.573604060913705,32,104,122,2.8946192893401013,29.10227272727273,139,22,22,0,6.318181818181818
10,5,0.2,10.0,8,767106054434503336,local_z,1.2931171362657072,150,0.32158362412746233,1.3793103448275863,5,13,15,1.117241379310345,9.424999999999999,17,10,10,0,1.7
10,5,0.2,10.0,8,767106054434503336,local_transverse,1.2931171362657072,150,0.5479651707154474,1.7297297297297298,13,36,42,1.4010810810810812,20.8125,49,20,20,0,3.15
10,5,0.2,10.0,8,767106054434503336,hamiltonian_terms,1.2931171362657072,150,0.6308899053196251,1.8792822185970635,19,66,80,1.5222185970636215,35.11979166666667,100,27,27,0,4.592592592592593
10,5,0.2,10.0,8,767106054434503336,transported_local_z,1.2931171362657072,150,0.4386260935534802,1.5505754088431254,5,22,27,1.2559660811629316,14.18828125,45,10,10,0,4.5
10,5,0.2,10.0,8,767106054434503336,all_pauli,1.2931171362657072,150,1.1677066263415414,3.2146118721461185,29,94,112,2.603835616438356,29.241477272727273,160,22,22,0,7.2727272727272725
10,5,0.2,10.0,9,394347144507578303,local_z,2.152348312487924,754,0.4023449807719208,1.4953271028037385,5,25,29,1.2112149532710283,16.718749999999996,32,10,10,0,3.2
10,5,0.2,10.0,9,394347144507578303,local_transverse,2.152348312487924,754,0.9320390888422942,2.5396825396825395,16,83,99,2.0571428571428574,32.68125,131,20,20,0,7.05
10,5,0.2,10.0,9,394347144507578303,hamiltonian_terms,2.152348312487924,754,0.9677972556211502,2.6321401370906323,30,120,144,2.1320335110434123,45.59027777777777,203,27,27,0,7.814814814814815
10,5,0.2,10.0,9,394347144507578303,transported_local_z,2.152348312487924,754,0.788144909182225,2.199312714776632,9,37,45,1.781443298969072,16.8234375,60,10,10,0,6.0
10,5,0.2,10.0,9,394347144507578303,all_pauli,2.152348312487924,754,3.1349616872931514,22.987755102040815,199,773,914,18.62008163265306,33.62659801136364,1118,22,22,0,50.81818181818182
10,5,0.2,10.0,10,284149480831600451,local_z,1.3555227024531369,149,0.5108256237659907,1.6666666666666667,7,17,19,1.35,10.2,21,10,10,0,2.1
10,5,0.2,10.0,10,284149480831600451,local_transverse,1.3555227024531369,149,0.6208265189803193,1.8604651162790697,15,40,48,1.5069767441860467,21.5,55,20,20,0,2.75
10,5,0.2,10.0,10,284149480831600451,hamiltonian_terms,1.3555227024531369,149,0.665748206371831,1.945945945945946,20,61,72,1.5762162162162163,31.34722222222222,82,27,27,0,3.3333333333333335
10,5,0.2,10.0,10,284149480831600451,transported_local_z,1.3555227024531369,149,0.5108256237659907,1.6666666666666667,6,23,27,1.35,13.799999999999999,30,10,10,0,3.0
10,5,0.2,10.0,10,284149480831600451,all_pauli,1.3555227024531369,149,1.2386583623138259,3.4509803921568625,31,115,133,2.795294117647059,33.32386363636364,150,22,22,0,6.818181818181818
10,5,0.2,10.0,11,826528070151769167,local_z,2.06297627866432,455,0.2076393647782445,1.2307692307692308,5,11,15,0.996923076923077,8.9375,19,10,10,0,1.9
10,5,0.2,10.0,11,826528070151769167,local_transverse,2.06297627866432,455,0.6092656965792432,1.8390804597701151,11,34,38,1.4896551724137934,18.487499999999997,45,20,20,0,2.7
10,5,0.2,10.0,11,826528070151769167,hamiltonian_terms,2.06297627866432,455,0.7024495732222589,2.018691588785047,19,69,80,1.6351401869158881,34.18055555555555,90,27,27,0,3.7037037037037037
10,5,0.2,10.0,11,826528070151769167,transported_local_z,2.06297627866432,455,0.4404448270041911,1.5533980582524272,5,20,24,1.2582524271844662,12.875,28,10,10,0,2.8
10,5,0.2,10.0,11,826528070151769167,all_pauli,2.06297627866432,455,2.102431059904535,8.186046511627907,109,401,471,6.630697674418605,48.98579545454545,541,22,22,0,24.59090909090909
10,5,0.2,10.0,12,577733855655762330,local_z,2.3439565548500827,482,0.6325225587435105,1.8823529411764706,6,31,39,1.5247058823529414,16.46875,46,10,10,0,4.6
10,5,0.2,10.0,12,577733855655762330,local_transverse,2.3439565548500827,482,1.0061470609960161,2.735042735042735,16,67,75,2.2153846153846155,24.496875,90,20,20,0,4.8
10,5,0.2,10.0,12,577733855655762330,hamiltonian_terms,2.3439565548500827,482,0.8214015160836241,2.2736842105263158,22,120,142,1.8416842105263158,52.77777777777778,163,27,27,0,6.037037037037037
10,5,0.2,10.0,12,577733855655762330,transported_local_z,2.3439565548500827,482,0.6994167935735407,2.0125786163522013,7,38,53,1.630188679245283,18.88125,69,10,10,0,6.9
10,5,0.2,10.0,12,577733855655762330,all_pauli,2.3439565548500827,482,2.2293399117685637,9.293729372937293,94,312,376,7.5279207920792075,33.571022727272734,510,22,22,0,23.181818181818183
10,5,0.2,10.0,13,646645904597747859,local_z,3.311829393404642,1544,0.7444404749474959,2.1052631578947367,10,21,23,1.7052631578947368,9.975000000000001,25,10,10,0,2.5
10,5,0.2,10.0,13,646645904597747859,local_transverse,3.311829393404642,1544,1.2451746452842716,3.473541383989145,22,84,99,2.8135685210312076,24.1828125,123,20,20,0,8.6
10,5,0.2,10.0,13,646645904597747859,hamiltonian_terms,3.311829393404642,1544,1.3685135657463332,3.9295054007959065,49,143,165,3.1828993746446845,36.39134837962963,214,27,27,0,9.25925925925926
10,5,0.2,10.0,13,646645904597747859,transported_local_z,3.311829393404642,1544,0.9202046311952914,2.5098039215686274,11,42,50,2.0329411764705885,16.734375,57,10,10,0,5.7
10,5,0.2,10.0,13,646645904597747859,all_pauli,3.311829393404642,1544,2.7783760330549114,16.092865434413785,190,1026,1308,13.035221001875167,63.75496049360796,1845,22,22,0,83.86363636363636
10,5,0.2,10.0,14,822321705242349390,local_z,3.89241603023321,6113,0.8779718675720184,2.406015037593985,10,36,40,1.9488721804511278,14.9625,47,10,10,0,4.7
10,5,0.2,10.0,14,822321705242349390,local_transverse,3.89241603023321,6113,1.3375041969504586,3.8095238095238093,23,108,124,3.085714285714286,28.35,152,20,20,0,11.5
10,5,0.2,10.0,14,822321705242349390,hamiltonian_terms,3.89241603023321,6113,1.6710870932200665,5.31794575879977,68,260,335,4.307536064627814,48.89105902777777,499,27,27,0,21.40740740740741
10,5,0.2,10.0,14,822321705242349390,transported_local_z,3.89241603023321,6113,1.4103734534562142,4.097485338435183,21,111,240,3.318963124132498,27.089785766601562,687,10,10,0,68.7
10,5,0.2,10.0,14,822321705242349390,all_pauli,3.89241603023321,6113,3.9793526903772345,53.482403345914506,583,3824,4988,43.320746710190754,71.50015258789064,8432,22,22,0,383.27272727272725
10,5,0.2,10.0,15,39344954635171081,local_z,3.406490908702695,1917,0.5753641449035618,1.7777777777777777,6,22,26,1.44,12.375,30,10,10,0,3.0
10,5,0.2,10.0,15,39344954635171081,local_transverse,3.406490908702695,1917,1.647253363430918,5.192697768762677,30,87,103,4.206085192697769,16.754296875,126,20,20,0,10.0
10,5,0.2,10.0,15,39344954635171081,hamiltonian_terms,3.406490908702695,1917,1.3834050207682853,3.9884593190998268,44,166,198,3.23065204847086,41.62008101851852,249,27,27,0,12.407407407407407
10,5,0.2,10.0,15,39344954635171081,transported_local_z,3.406490908702695,1917,1.3738718411213335,3.9506172839506175,19,63,71,3.2,15.946874999999999,78,10,10,0,7.8
10,5,0.2,10.0,15,39344954635171081,all_pauli,3.406490908702695,1917,3.3254028537741753,27.81019983026001,295,1515,2059,22.52626186251061,54.476415460759945,3070,22,22,0,139.54545454545453
10,5,0.2,10.0,16,75568062598081252,local_z,3.8911229881299443,2933,1.13116776395263,3.0992736077481844,12,34,38,2.5104116222760293,10.970312499999999,41,10,10,0,4.9
10,5,0.2,10.0,16,75568062598081252,local_transverse,3.8911229881299443,2933,1.5611826755389453,4.764452716063743,38,157,201,3.859206700011632,32.9523681640625,305,20,20,0,15.65
10,5,0.2,10.0,16,75568062598081252,hamiltonian_terms,3.8911229881299443,2933,1.5573943931698808,4.746437768240344,53,221,275,3.8446145922746786,46.561234085648145,425,27,27,0,17.296296296296298
10,5,0.2,10.0,16,75568062598081252,transported_local_z,3.8911229881299443,2933,1.209522026987803,3.351882160392799,13,73,96,2.715024549918167,21.77880859375,136,10,10,0,13.6
10,5,0.2,10.0,16,75568062598081252,all_pauli,3.8911229881299443,2933,3.9997573554363037,54.58490369599166,464,2360,2976,44.21377199375325,43.235397338867195,4534,22,22,0,206.0909090909091
10,5,0.2,10.0,17,552194016257144646,local_z,2.6139836920631425,638,0.32158362412746233,1.3793103448275863,5,15,16,1.117241379310345,10.875,18,10,10,0,2.6
10,5,0.2,10.0,17,552194016257144646,local_transverse,2.6139836920631425,638,0.6869166308093091,1.9875776397515525,12,49,57,1.6099378881987576,24.653125000000003,64,20,20,0,4.3
10,5,0.2,10.0,17,552194016257144646,hamiltonian_terms,2.6139836920631425,638,0.8005674291807822,2.2268041237113403,22,83,94,1.8037113402061857,37.273148148148145,112,27,27,0,4.7407407407407405
10,5,0.2,10.0,17,552194016257144646,transported_local_z,2.6139836920631425,638,0.6325225587435105,1.8823529411764706,7,33,49,1.5247058823529414,17.53125,64,10,10,0,7.6
10,5,0.2,10.0,17,552194016257144646,all_pauli,2.6139836920631425,638,2.2178549619016668,9.187601957585645,110,393,463,7.441957585644373,42.77503551136363,565,22,22,0,25.681818181818183
10,5,0.2,10.0,18,954611247126266212,local_z,3.2227227074399116,1355,0.8483400699656474,2.3357664233576645,10,26,30,1.8919708029197084,11.13125,37,10,10,0,3.7
10,5,0.2,10.0,18,954611247126266212,local_transverse,3.2227227074399116,1355,1.1884686177899708,3.282051282051282,23,80,96,2.6584615384615384,24.375,119,20,20,0,7.8
10,5,0.2,10.0,18,954611247126266212,hamiltonian_terms,3.2227227074399116,1355,1.4761506902417516,4.3760683760683765,43,159,202,3.544615384615385,36.33398437499999,273,27,27,0,11.0
10,5,0.2,10.0,18,954611247126266212,transported_local_z,3.2227227074399116,1355,1.2250262135237684,3.404255319148936,15,36,44,2.7574468085106383,10.575,59,10,10,0,5.9
10,5,0.2,10.0,18,954611247126266212,all_pauli,3.2227227074399116,1355,3.4271607487178777,30.789100538139575,278,1016,1176,24.93917143589306,32.99869051846591,1585,22,22,0,72.04545454545455
10,5,0.2,10.0,19,974155597805530218,local_z,2.993537418386806,832,0.3930425881096072,1.4814814814814814,6,14,16,1.2,9.450000000000001,18,10,10,0,1.8
10,5,0.2,10.0,19,974155597805530218,local_transverse,2.993537418386806,832,0.9808292530117262,2.6666666666666665,17,48,56,2.16,18.0,63,20,20,0,4.65
10,5,0.2,10.0,19,974155597805530218,hamiltonian_terms,2.993537418386806,832,0.8943967472394188,2.445859872611465,25,73,85,1.9811464968152868,29.846354166666668,114,27,27,0,5.888888888888889
10,5,0.2,10.0,19,974155597805530218,transported_local_z,2.993537418386806,832,0.8483400699656474,2.3357664233576645,9,35,39,1.8919708029197084,14.984374999999998,46,10,10,0,4.6
10,5,0.2,10.0,19,974155597805530218,all_pauli,2.993537418386806,832,2.2862071624094837,9.837554585152839,93,429,509,7.9684192139738,43.6083984375,649,22,22,0,29.5
10,5,0.3,15.0,0,1098791274954998393,local_z,2.2013223170843834,522,0.5533852381847867,1.7391304347826089,9,17,18,1.4086956521739133,9.774999999999999,20,10,10,0,2.0
10,5,0.3,15.0,0,1098791274954998393,local_transverse,2.2013223170843834,522,1.104881901681705,3.018867924528302,21,74,82,2.445283018867925,24.5125,97,20,20,0,5.6
10,5,0.3,15.0,0,1098791274954998393,hamiltonian_terms,2.2013223170843834,522,1.0644792822986513,2.899328859060403,31,103,114,2.3484563758389267,35.52546296296296,132,27,27,0,6.074074074074074
10,5,0.3,15.0,0,1098791274954998393,transported_local_z,2.2013223170843834,522,0.8446970786871463,2.327272727272727,10,27,35,1.8850909090909092,11.6015625,50,10,10,0,5.0
10,5,0.3,15.0,0,1098791274954998393,all_pauli,2.2013223170843834,522,1.9478651838911167,7.013698630136986,64,241,305,5.681095890410959,34.361328125,407,22,22,0,18.5
10,5,0.3,15.0,1,924866048691170233,local_z,3.213336993336727,1357,0.24686007793152578,1.28,5,14,16,1.0368000000000002,10.9375,20,10,10,0,2.0
10,5,0.3,15.0,1,924866048691170233,local_transverse,3.213336993336727,1357,1.4359442697637113,4.203612479474549,26,94,109,3.4049261083743847,22.361718749999998,133,20,20,0,10.65
10,5,0.3,15.0,1,924866048691170233,hamiltonian_terms,3.213336993336727,1357,0.9883808427756869,2.6868804664723034,30,141,205,2.176373177842566,52.477213541666664,323,27,27,0,17.88888888888889
10,5,0.3,15.0,1,924866048691170233,transported_local_z,3.213336993336727,1357,1.2839070109414805,3.6107193229901267,15,49,64,2.924682651622003,13.570703125000001,88,10,10,0,8.8
10,5,0.3,15.0,1,924866048691170233,all_pauli,3.213336993336727,1357,3.177698779749506,23.991480298189565,201,823,964,19.43309904153355,34.30384410511363,1200,22,22,0,54.54545454545455
10,5,0.3,15.0,2,381888930204095915,local_z,3.842050872160174,4740,0.2960503221222975,1.3445378151260503,5,13,14,1.0890756302521007,9.668750000000001,16,10,10,0,2.0
10,5,0.3,15.0,2,381888930204095915,local_transverse,3.842050872160174,4740,1.0453677741492975,2.8444444444444446,17,47,53,2.3040000000000003,16.5234375,60,20,20,0,5.1
10,5,0.3,15.0,2,381888930204095915,hamiltonian_terms,3.842050872160174,4740,1.0644792822986513,2.899328859060403,30,86,97,2.3484563758389267,29.662037037037035,115,27,27,0,5.7407407407407405
10,5,0.3,15.0,2,381888930204095915,transported_local_z,3.842050872160174,4740,1.6016557719920455,4.961240310077519,19,47,55,4.018604651162791,9.4734375,70,10,10,0,7.8
10,5,0.3,15.0,2,381888930204095915,all_pauli,3.842050872160174,4740,3.666894998759987,39.13021766270423,604,2822,3462,31.695476306790432,72.11817793412641,4908,22,22,0,223.0909090909091
10,5,0.3,15.0,3,853037335073215930,local_z,3.9356723956272868,3276,0.805148622044833,2.237028945931185,10,32,40,1.81199344620426,14.304687500000002,66,10,10,0,7.0
10,5,0.3,15.0,3,853037335073215930,local_transverse,3.9356723956272868,3276,1.10966558351953,3.03334382463481,21,185,250,2.457008497954196,60.988800048828125,433,20,20,0,23.35
10,5,0.3,15.0,3,853037335073215930,hamiltonian_terms,3.9356723956272868,3276,1.1337163242177766,3.107182367009788,34,329,437,2.5168177172779282,105.88371107313368,669,27,27,0,36.333333333333336
10,5,0.3,15.0,3,853037335073215930,transported_local_z,3.9356723956272868,3276,1.0845995984754186,2.9582550917232417,12,52,67,2.396186624295826,17.5779296875,103,10,10,0,10.3
10,5,0.3,15.0,3,853037335073215930,all_pauli,3.9356723956272868,3276,3.9534559137706378,52.11516148271313,564,2486,3126,42.21328080099764,47.702049255371094,4636,22,22,0,210.72727272727272
10,5,0.3,15.0,4,962594230279113873,local_z,3.454809485973503,2844,0.4489762620536599,1.5667074663402691,5,20,26,1.269033047735618,12.765625000000002,38,10,10,0,3.8
10,5,0.3,15.0,4,962594230279113873,local_transverse,3.454809485973503,2844,1.080419412208216,2.9459148446490215,17,70,84,2.3861910241657074,23.761718750000004,99,20,20,0,6.95
10,5,0.3,15.0,4,962594230279113873,hamiltonian_terms,3.454809485973503,2844,1.2644045435108537,3.5409836065573774,37,147,183,2.868196721311476,41.513888888888886,250,27,27,0,10.74074074074074
10,5,0.3,15.0,4,962594230279113873,transported_local_z,3.454809485973503,2844,1.1615895292387284,3.1950078003120126,18,85,116,2.5879563182527305,26.60400390625,196,10,10,0,19.6
10,5,0.3,15.0,4,962594230279113873,all_pauli,3.454809485973503,2844,3.1792308366686597,24.02826478234784,265,1033,1315,19.462894473701752,42.99103615500711,1804,22,22,0,82.0
10,5,0.3,15.0,5,496483991087746137,local_z,4.706386473043475,9459,1.2039728043259361,3.3333333333333335,12,44,52,2.7,13.2,59,10,10,0,6.3
10,5,0.3,15.0,5,496483991087746137,local_transverse,4.706386473043475,9459,2.2967428173698172,9.941747572815533,62,245,309,8.052815533980583,24.643554687500004,373,20,20,0,24.25
10,5,0.3,15.0,5,496483991087746137,hamiltonian_terms,4.706386473043475,9459,1.7948022883547385,6.018284719198955,79,337,401,4.874810622551154,55.99602141203704,519,27,27,0,26.925925925925927
10,5,0.3,15.0,5,496483991087746137,transported_local_z,4.706386473043475,9459,1.1055454472510802,3.0208717457039604,17,116,156,2.446906114020208,38.39951171875,284,10,10,0,28.4
10,5,0.3,15.0,5,496483991087746137,all_pauli,4.706386473043475,9459,4.45540799764757,86.09126871575928,1024,5060,6186,69.73392765976503,58.77483367919923,9008,22,22,0,409.45454545454544
10,5,0.3,15.0,6,475705349056500497,local_z,3.4878872487016896,2152,1.109610042877651,3.0331753554502368,13,47,55,2.456872037914692,15.4953125,70,10,10,0,7.0
10,5,0.3,15.0,6,475705349056500497,local_transverse,3.4878872487016896,2152,1.3976871380483749,4.045831687080206,29,141,173,3.277123666534967,34.85068359375,221,20,20,0,13.7
10,5,0.3,15.0,6,475705349056500497,hamiltonian_terms,3.4878872487016896,2152,1.703537164827422,5.493343930061593,58,279,365,4.449608583349891,50.788736979166664,499,27,27,0,19.51851851851852
10,5,0.3,15.0,6,475705349056500497,transported_local_z,3.4878872487016896,2152,1.1120196379342753,3.040492892402479,12,52,104,2.462799242846008,17.102490234375,231,10,10,0,23.1
10,5,0.3,15.0,6,475705349056500497,all_pauli,3.4878872487016896,2152,3.76981288558658,43.371948559825526,435,2167,2730,35.13127833345868,49.96316909790039,3685,22,22,0,167.5
10,5,0.3,15.0,7,205597795422868906,local_z,3.1106267822062668,2858,0.8124939381925116,2.2535211267605635,10,25,29,1.8253521126760566,11.09375,32,10,10,0,3.2
10,5,0.3,15.0,7,205597795422868906,local_transverse,3.1106267822062668,2858,1.2519820235122965,3.4972677595628414,22,64,72,2.832786885245902,18.3,87,20,20,0,7.35
10,5,0.3,15.0,7,205597795422868906,hamiltonian_terms,3.1106267822062668,2858,1.4240346891027378,4.153846153846154,44,158,194,3.364615384615385,38.03703703703703,269,27,27,0,14.74074074074074
10,5,0.3,15.0,7,205597795422868906,transported_local_z,3.1106267822062668,2858,0.8519963811687578,2.3443223443223444,9,37,45,1.898901098901099,15.782812499999999,60,10,10,0,6.0
10,5,0.3,15.0,7,205597795422868906,all_pauli,3.1106267822062668,2858,4.114771052404132,61.23819232076112,565,2162,2594,49.60293577981651,35.30476518110796,3285,22,22,0,149.3181818181818
10,5,0.3,15.0,8,818876998680417945,local_z,3.207945634805918,1437,0.6208265189803193,1.8604651162790697,7,19,21,1.5069767441860467,10.2125,25,10,10,0,2.9
10,5,0.3,15.0,8,818876998680417945,local_transverse,3.207945634805918,1437,1.1631508098056809,3.2,21,57,65,2.5920000000000005,17.8125,72,20,20,0,4.55
10,5,0.3,15.0,8,818876998680417945,hamiltonian_terms,3.207945634805918,1437,0.9823736548631005,2.670788253477589,30,106,134,2.163338485316847,39.688657407407405,193,27,27,0,7.296296296296297
10,5,0.3,15.0,8,818876998680417945,transported_local_z,3.207945634805918,1437,0.8593493554740166,2.3616236162361623,10,32,40,1.9129151291512916,13.55,55,10,10,0,5.5
10,5,0.3,15.0,8,818876998680417945,all_pauli,3.207945634805918,1437,3.359381562966966,28.771392081736906,262,757,877,23.304827586206894,26.31085759943182,1017,22,22,0,46.22727272727273
10,5,0.3,15.0,9,473655832220294602,local_z,2.786726274076774,1206,0.5212969236332861,1.6842105263157894,8,17,19,1.3642105263157895,10.09375,23,10,10,0,2.3
10,5,0.3,15.0,9,473655832220294602,local_transverse,2.786726274076774,1206,0.8410673106365675,2.318840579710145,15,43,51,1.8782608695652177,18.54375,58,20,20,0,4.65
10,5,0.3,15.0,9,473655832220294602,hamiltonian_terms,2.786726274076774,1206,0.9568143768078524,2.603389830508475,30,80,92,2.1087457627118646,30.729166666666664,145,27,27,0,7.888888888888889
10,5,0.3,15.0,9,473655832220294602,transported_local_z,2.786726274076774,1206,0.8392573553913281,2.3146473779385173,11,42,58,1.874864376130199,18.1453125,89,10,10,0,8.9
10,5,0.3,15.0,9,473655832220294602,all_pauli,2.786726274076774,1206,2.776502621560917,16.062745098039212,150,744,1016,13.010823529411763,46.318359375000014,1425,22,22,0,64.77272727272727
10,5,0.3,15.0,10,1013228065217233960,local_z,2.9802280870180256,1108,0.5978370007556204,1.8181818181818181,7,18,19,1.4727272727272729,9.9,21,10,10,0,2.5
10,5,0.3,15.0,10,1013228065217233960,local_transverse,2.9802280870180256,1108,0.9891975026822428,2.6890756302521006,17,57,65,2.1781512605042015,21.196875000000002,72,20,20,0,4.75
10,5,0.3,15.0,10,1013228065217233960,hamiltonian_terms,2.9802280870180256,1108,1.0461911583045027,2.8467874794069195,29,94,116,2.305897858319605,33.019675925925924,137,27,27,0,5.592592592592593
10,5,0.3,15.0,10,1013228065217233960,transported_local_z,2.9802280870180256,1108,1.4148224447344286,4.115755627009646,17,48,56,3.3337620578778133,11.662500000000001,67,10,10,0,6.7
10,5,0.3,15.0,10,1013228065217233960,all_pauli,2.9802280870180256,1108,2.687206275403463,14.690577111183567,167,574,644,11.89936746005869,39.072665127840914,818,22,22,0,37.18181818181818
10,5,0.3,15.0,11,63989711117361234,local_z,3.945750411606666,3274,0.4023449807719208,1.4953271028037385,5,16,18,1.2112149532710283,10.7,22,10,10,0,2.6
10,5,0.3,15.0,11,63989711117361234,local_transverse,3.945750411606666,3274,0.9280786876261973,2.5296442687747036,14,43,51,2.04901185770751,16.9984375,66,20,20,0,5.05
10,5,0.3,15.0,11,63989711117361234,hamiltonian_terms,3.945750411606666,3274,1.1375552626167171,3.11913357400722,29,101,123,2.5264981949458485,32.38078703703704,180,27,27,0,7.407407407407407
10,5,0.3,15.0,11,63989711117361234,transported_local_z,3.945750411606666,3274,1.3315694614306441,3.7869822485207103,15,53,68,3.0674556213017756,13.995312499999999,100,10,10,0,10.0
10,5,0.3,15.0,11,63989711117361234,all_pauli,3.945750411606666,3274,4.265388509227641,71.19257357298045,752,2922,3485,57.66598459411417,41.043606844815336,4688,22,22,0,213.0909090909091
10,5,0.3,15.0,12,403300193854150490,local_z,4.03725545111719,4312,0.7610246029630312,2.140468227424749,9,28,34,1.7337792642140468,13.08125,41,10,10,0,4.1
10,5,0.3,15.0,12,403300193854150490,local_transverse,4.03725545111719,4312,1.634154939385,5.125125125125125,27,103,135,4.151351351351352,20.0970703125,191,20,20,0,11.25
10,5,0.3,15.0,12,403300193854150490,hamiltonian_terms,4.03725545111719,4312,1.2500359321395025,3.490468375205151,36,128,171,2.8272793839161725,36.6712962962963,258,27,27,0,10.37037037037037
10,5,0.3,15.0,12,403300193854150490,transported_local_z,4.03725545111719,4312,2.1323809269740552,8.43492586490939,32,120,152,6.832289950576606,14.2265625,200,10,10,0,20.0
10,5,0.3,15.0,12,403300193854150490,all_pauli,4.03725545111719,4312,4.2830730967381925,72.46278333417098,674,3766,4892,58.694854500678495,51.97150629216974,6466,22,22,0,311.3636363636364
10,5,0.3,15.0,13,572796146414259837,local_z,2.8376482123914797,1250,0.2711527705005704,1.3114754098360657,5,15,19,1.0622950819672132,11.437499999999998,23,10,10,0,2.3
10,5,0.3,15.0,13,572796146414259837,local_transverse,2.8376482123914797,1250,1.0409331770814316,2.831858407079646,21,58,66,2.2938053097345135,20.48125,73,20,20,0,4.6
10,5,0.3,15.0,13,572796146414259837,hamiltonian_terms,2.8376482123914797,1250,0.7954260296803635,2.2153846153846155,21,91,107,1.7944615384615388,41.076388888888886,128,27,27,0,5.333333333333333
10,5,0.3,15.0,13,572796146414259837,transported_local_z,2.8376482123914797,1250,0.6623755218931916,1.9393939393939394,7,28,32,1.570909090909091,14.4375,39,10,10,0,3.9
10,5,0.3,15.0,13,572796146414259837,all_pauli,2.8376482123914797,1250,2.8213433756760904,16.799403430275913,147,777,937,13.60751677852349,46.25164240056819,1218,22,22,0,55.36363636363637
10,5,0.3,15.0,14,896899847480138649,local_z,3.5181091386668473,2339,0.916290731874155,2.5,11,37,45,2.0250000000000004,14.8,52,10,10,0,5.2
10,5,0.3,15.0,14,896899847480138649,local_transverse,3.5181091386668473,2339,1.4052223710054095,4.076433121019108,24,93,109,3.301910828025478,22.8140625,141,20,20,0,7.6
10,5,0.3,15.0,14,896899847480138649,hamiltonian_terms,3.5181091386668473,2339,1.603955284359154,4.972661870503597,60,185,225,4.027856115107913,37.203414351851855,284,27,27,0,11.481481481481481
10,5,0.3,15.0,14,896899847480138649,transported_local_z,3.5181091386668473,2339,1.6411866107486806,5.161290322580645,29,98,114,4.180645161290323,18.9875,145,10,10,0,14.5
10,5,0.3,15.0,14,896899847480138649,all_pauli,3.5181091386668473,2339,3.471791130562206,32.194355126831006,309,1075,1235,26.077427652733117,33.39094682173296,1548,22,22,0,70.36363636363636
10,5,0.3,15.0,15,282403817330689366,local_z,3.601152441732226,2173,0.4046841631250929,1.4988290398126463,5,19,23,1.2140515222482435,12.676562500000001,28,10,10,0,2.8
10,5,0.3,15.0,15,282403817330689366,local_transverse,3.601152441732226,2173,0.9182457667099584,2.5048923679060664,15,61,77,2.028962818003914,24.352343750000003,92,20,20,0,5.9
10,5,0.3,15.0,15,282403817330689366,hamiltonian_terms,3.601152441732226,2173,1.1696533872932477,3.220876048462255,34,110,130,2.6089095992544267,34.152199074074076,151,27,27,0,7.814814814814815
