n_qubits,layers,t_density,repeat,circuit_seed,task,log_k90,k90,global_operator_sre,t_count,active_t_count,task_p2
12,4,0.3,13,97304354393959940,local_transverse,3.871201010907891,48,2.260982153490719,12,1.625,0.6879523636828414
12,4,0.3,13,97304354393959940,hamiltonian_terms,4.248495242049359,70,2.260982153490719,12,1.7878787878787878,0.6148542546101965
12,4,0.3,13,97304354393959940,all_pauli,5.942799375126701,381,2.260982153490719,12,12.0,2.5981103429068524
12,4,0.3,14,1086159352560449436,local_z,3.258096538021482,26,4.059911954987149,16,1.4166666666666667,0.6725278933572097
12,4,0.3,14,1086159352560449436,local_transverse,4.499809670330265,90,4.059911954987149,16,3.0416666666666665,1.4452927018818464
12,4,0.3,14,1086159352560449436,hamiltonian_terms,4.90527477843843,135,4.059911954987149,16,3.1515151515151514,1.1325628227346314
12,4,0.3,14,1086159352560449436,all_pauli,8.123261319121745,3372,4.059911954987149,16,16.0,4.306463597199373
12,4,0.3,15,308629037030564989,local_z,2.6390573296152584,14,2.4121489016951845,11,0.5,0.1823215567939546
12,4,0.3,15,308629037030564989,local_transverse,3.4011973816621555,30,2.4121489016951845,11,1.75,0.503905180921417
12,4,0.3,15,308629037030564989,hamiltonian_terms,4.143134726391533,63,2.4121489016951845,11,1.8484848484848484,0.6061358035703156
12,4,0.3,15,308629037030564989,all_pauli,6.513230110912307,674,2.4121489016951845,11,11.0,2.2295152571736745
12,4,0.3,16,270093529467983633,local_z,3.332204510175204,28,4.354871830917941,14,1.3333333333333333,0.7576857016975165
12,4,0.3,16,270093529467983633,local_transverse,4.770684624465665,118,4.354871830917941,14,2.875,1.3467231485012883
12,4,0.3,16,270093529467983633,hamiltonian_terms,5.488937726156687,242,4.354871830917941,14,3.090909090909091,1.274632716609871
12,4,0.3,16,270093529467983633,all_pauli,7.803026643632217,2448,4.354871830917941,14,14.0,4.234314045663666
12,4,0.3,17,174479256365571238,local_z,2.833213344056216,17,2.1243817047487785,13,0.9166666666666666,0.2876820724517809
12,4,0.3,17,174479256365571238,local_transverse,3.6375861597263857,38,2.1243817047487785,13,1.5833333333333333,0.530107553315441
12,4,0.3,17,174479256365571238,hamiltonian_terms,4.1588830833596715,64,2.1243817047487785,13,1.8484848484848484,0.6026695955938293
12,4,0.3,17,174479256365571238,all_pauli,5.497168225293202,244,2.1243817047487785,13,13.0,2.1574030831495477
12,4,0.3,18,643570515749489352,local_z,2.9444389791664403,19,4.298080609852134,18,0.9166666666666666,0.3596555720768702
12,4,0.3,18,643570515749489352,local_transverse,3.713572066704308,41,4.298080609852134,18,1.75,0.7576857016975165
12,4,0.3,18,643570515749489352,hamiltonian_terms,4.356708826689592,78,4.298080609852134,18,2.303030303030303,0.9007865453381898
12,4,0.3,18,643570515749489352,all_pauli,8.382289428951436,4369,4.298080609852134,18,18.0,3.984404704026743
12,4,0.3,19,979451334346159860,local_z,3.1780538303479458,24,3.8774153483265685,18,1.1666666666666667,0.3746934494414107
12,4,0.3,19,979451334346159860,local_transverse,4.07753744390572,59,3.8774153483265685,18,3.0416666666666665,0.9433461597569857
12,4,0.3,19,979451334346159860,hamiltonian_terms,4.969813299576001,144,3.8774153483265685,18,3.242424242424242,1.0705992524404357
12,4,0.3,19,979451334346159860,all_pauli,8.112527763478637,3336,3.8774153483265685,18,18.0,4.440075840371703
